06:58:21.259 frames=217 gapAvg=9.25ms gapMax=50.10ms simAvg=0.95ms simMax=35.08ms simSteps=124 fps=121.9
06:58:23.261 frames=217 gapAvg=9.23ms gapMax=19.14ms simAvg=0.82ms simMax=3.03ms simSteps=125 fps=127.8
06:58:25.275 frames=241 gapAvg=8.36ms gapMax=18.61ms simAvg=0.65ms simMax=4.82ms simSteps=126 fps=131.2
06:58:27.277 frames=219 gapAvg=9.14ms gapMax=20.05ms simAvg=0.82ms simMax=2.99ms simSteps=125 fps=123.5
06:58:29.279 frames=243 gapAvg=8.24ms gapMax=18.55ms simAvg=0.64ms simMax=3.00ms simSteps=125 fps=128.5
06:58:31.283 frames=226 gapAvg=8.87ms gapMax=17.40ms simAvg=0.77ms simMax=3.17ms simSteps=125 fps=121.5
06:58:33.287 frames=236 gapAvg=8.50ms gapMax=17.28ms simAvg=0.71ms simMax=2.90ms simSteps=125 fps=133.5
06:58:35.291 frames=228 gapAvg=8.78ms gapMax=18.50ms simAvg=0.77ms simMax=3.51ms simSteps=126 fps=130.9
06:58:37.294 frames=225 gapAvg=8.90ms gapMax=20.13ms simAvg=0.81ms simMax=3.24ms simSteps=125 fps=118.0
06:58:39.301 frames=235 gapAvg=8.55ms gapMax=19.65ms simAvg=0.85ms simMax=5.19ms simSteps=125 fps=137.8
06:58:41.309 frames=229 gapAvg=8.76ms gapMax=20.26ms simAvg=1.25ms simMax=3.21ms simSteps=126 fps=134.4
06:58:43.310 frames=238 gapAvg=8.42ms gapMax=16.31ms simAvg=0.97ms simMax=3.58ms simSteps=125 fps=136.3
06:58:45.313 frames=244 gapAvg=8.21ms gapMax=20.03ms simAvg=0.65ms simMax=2.53ms simSteps=125 fps=134.4
